artists,year,song_id,popularity
"Joey Bada$$', 'Capital Steez",2012,2PxwwqB4f9x72jbw6AgR1s,53
Basement,2012,2QX8qX86UDeGNJfcd2Yisy,53
"Judy Kuhn",2012,2rnX4QWY4Wc1TCAZ0wK6yP,53
"B.o.B', 'Nicki Minaj",2012,2TJ5ei0GrErhEdAwWITbgd,53
"Saint Motel",2012,2Zd9awmsA8KuF65snhz7YH,53
"WWE', 'Motörhead",2012,2zSpaFB7e0Yo1QKsDQ22Ol,53
"Bethel Music', 'Jeremy Riddle",2012,321jLsfufuG8Ot8GsYffdm,53
"Slightly Stoopid",2012,32wrcAmmrWqvf6nzBMrOK1,53
"Tift Merritt",2012,3e3g5fhOUw0TxHZ46Qn9uF,53
Finatticz,2012,3gTBF9aB9MVCy9ejLo8HJJ,53
"J Boog",2012,3Ibxs1OxL9wH3jBwpIQGid,53
TobyMac,2012,3LEBulRQI5hHe2TUKKswUf,53
"Olivia Holt",2012,3lGogNtjAv1C0PHCxe3oyj,53
"Shovels & Rope",2012,3lwcrfL6LfZ1p9ZU8KRx4n,53
"Miel San Marcos",2012,3Lywk0gqbG3YoW4Mo3eNPW,53
"Larry Hernández",2012,3m0jPrfDlp38tu7JYdWLch,53
"Steam Powered Giraffe",2012,3MZjOGeXhpHbQ9ESMNFFnH,53
"Lorne Balfe",2012,3Pyb7rYWBsRL24vmdlzlxk,53
"Cat Power",2012,1rJvaquOqAd353fzF8VAld,52
"Mychael Danna', 'Rob Simonsen', 'Mike Nowak",2012,1RxaEvQCmT36nIZFYjpk5F,52
"George Gershwin', 'Alexander String Quartet",2012,2bOqEAbpUbCNeZmkUDJQo2,52
"Britt Nicole",2012,2fdd8W8eTym1gWO1dl1nxo,52
"Killer Mike",2012,2HRYa6iG1M5DRefO8pK2I3,52
"The Young Professionals",2012,2PkUVjGspZ5goc98NuGv3v,52
"Machine Gun Kelly', 'Tech N9ne', 'Twista",2012,2s9JtWG8ojIgAn746GrCN1,52
"Machine Gun Kelly', 'Jeezy",2012,2yItQevApTE8hMYPFirqcs,52
"DJ Shadow', 'Little Dragon",2012,36cPAjE8pUyFKoAqOuNpew,52
"Chris Knight",2012,3FHzMLL7hgeGdzLf6J6ajS,52
"The Amity Affliction",2012,3FmozBceLhYhTXUfg2qtTv,52
"Citipointe Live",2012,3jxzbVpCegxDaWXufQWYOd,52
"David Hazeltine",2012,3s2RFp5hU6jEvAmfZrnrAi,52
"POP ETC",2012,3WPVBSy8gle6w4Fd0NVXS7,52
"Michael Kiwanuka",2012,46EuzanXhKwIc7755wLAvS,52
Wah!,2012,4ckDlsEvW48aOmQ384lGBF,52
"The Echelon Effect",2012,4J4yJ9VpPIIsRDf9w4cPG7,52
"Black Marble",2012,4xbf2kdYaW21pJpQIDQyL5,52
"Feed Me",2012,4z7t5KsfkxMC1PdOLgog4V,52
"Travis Porter",2012,50p9gmJMwsz3zyAwoF0FEv,52
"David Nail",2012,55BiXEd58TxhBPGJ5tImyJ,52
"Kara Lindsay",2012,5hxDy35TUVRXRhI6rSp592,52
"Willie Colón",2012,5lTBVNhgvVdbkWCYWIV2di,52
"Beautiful Chorus",2012,5oGpVVrO0QhZUSrQAd0j69,52
Pentatonix,2012,5XPSElbh3y0S1Jl0ggpwQr,52
"Jenni Rivera",2012,02ykJXbTaAyxPgaicIRxo4,52
"DMX', 'Machine Gun Kelly",2012,0d9iRVkb4ugBrAxR83PplQ,52
"Moccasin Creek",2012,0ix1Sptn3VJlPHPzyE9Frf,52
"TNGHT', 'Lunice', 'Hudson Mohawke",2012,0Js9hB2I66nJliPIJxzn2R,52
"Josh Abbott Band', 'Pat Green",2012,0K2R5ECfzYqSyBLHXywRo5,52
"Machine Gun Kelly', 'Planet Vi",2012,0lgVoUJ2uVH9dwCFPJ3VI6,52
"The Offspring",2012,0wDgnPr6qmNH3I9EGsIRu2,52
"Wiz Khalifa",2012,0wVAhoXZM7tl1pnLaupf1F,52
"Memphis May Fire",2012,0xAA90OfUjpnxCw4Rf162Q,52
"Nicki Minaj', 'Ciara",2012,11a6GzsfPoLY1bVw3IFeMs,52
"Industria del Amor",2012,12nMOOlu5TyP8FSnfj1WPJ,52
"Florence + The Machine', 'Calvin Harris",2012,1c478uMN61yF2JOXXEtsdw,52
"Machine Gun Kelly",2012,1KKNKDlRjPrpKV1X0S1COG,52
"Sacred Earth",2012,1lAwje1MCr6B5E5polZ9Wy,52
"Josh WaWa White', 'DAK",2012,6AAgV2gjVmiv9x45AAA8EP,52
CircusP,2012,6d4zN6krgo2ToQab8Eh8yU,52
"Trey Songz', 'T.I.",2012,6lgzJuBX3iqevLdtgNlyAU,52
Allah-Las,2012,6RJ4x0nkKtUPNC5mOfiJYT,52
Tennis,2012,6TJAFFa2VaRdFB5UA4BJRt,52
"Sky Ferreira",2012,70v5mCvyPRquTyU7qTIU81,52
"Robert Glasper Experiment', 'Erykah Badu",2012,7e0j6jReCfN5KJkDNLHyHQ,52
"Lynyrd Skynyrd",2012,7Gutanf1Mf2r8ASTlrR5ku,52
"Austin Mahone",2012,7j0THikcUmtlfDLR0uHDXH,52
"Goodnight, Texas",2012,7mkemk33kdLQvrkIpRkWWd,52
"Papa Roach",2012,7p0sSbjOo0c0edsfGapmHg,52
"Los Alegres Del Barranco",2012,64egnYiRV765Gk4q4TNIWK,51
"Pitbull', 'Papayo",2012,6DT6YBRXnxhIeSH0rn6khB,51
"Divide The Day",2012,6gSq2p5IeADc4OTyopJOG7,51
"Thad Fiscella",2012,6kLpYUjZQ1BNCxTTvJxrTd,51
"General Public",2012,7cRWPAHuHQ36agbu6Empc8,51
"Dirty Heads', 'Ky-Mani Marley",2012,7D7JJ8dCwX91dznZGnCX5s,51
"Jimmy Soul",2012,7D97JnBT73FWUh9KmRvP9M,51
"Rihanna', 'JAY-Z",2012,7drd8T07dm62NkcYESlVhu,51
Solange,2012,7wCN8IwqrTQpwkcWH5sP4o,51
"Melanie Fiona",2012,3vMIAawCfJdR6A86JGqLc5,51
"Voz De Mando', 'Mario "El Cachorro" Delgado', 'Escolta De Guerra",2012,3Wjhw44kAAQS6BRRtMvdcv,51
"Green River Ordinance",2012,3Y6BuzQCg9p4yH347Nn8OW,51
"Danny Wright",2012,443c7eueRTLZIHk9WMefJn,51
"Machine Gun Kelly', 'Dubo', 'DJ Xplosive",2012,4eikGjsVckaHl3VcaZKzOg,51
"Wiz Khalifa', 'Juciy J",2012,4Jgt0PEIv2b7hMHoCHPLbQ,51
"Jorge Meza Y Su Tropi Colombia",2012,4KjYJXjnkHfEtJtSNUX2CO,51
Bossfight,2012,4Lh9y6lykMrLL3MBhx0CeO,51
ヒソカ(CV:浪川大輔),2012,4NbD7rhE5nrKPS0nI3Mktk,51
"Florida Georgia Line', 'Sarah Buxton",2012,4nIwj4uuK2egtQaym18w3p,51
"T.I.', 'Lil Wayne",2012,4XVfNwP88Hn9kSkXVnxj2S,51
"Us The Duo",2012,51mwvxRXUktJYBXqq9uXuo,51
"The Lorax Singers', 'Jenny Slate', 'Betty White', 'Rob Riggle",2012,5BWbhDZB3TJgF7hb2TlTIG,51
"Los Capos De Mexico",2012,5zUkkQEYvkAnbPpGLBBDa4,51
Deftones,2012,1parffUcsk8pfGbyMtGnmW,51
"Bad Books', 'Manchester Orchestra', 'Kevin Devine",2012,28eTONaWJyd0Jbnkb7xaDO,51
"deadmau5', 'Gerard Way",2012,2AqazcPtVXn7uhFIyInNNp,51
"Rival Sons",2012,2cunU1QCSLVf1fm9YZyD1I,51
"Passion Pit",2012,2HLq0XpKeKuFi6mC1CZr6P,51
"Dirty Projectors",2012,2JtL0a3NHcGkFQ7kfDLKUT,51
"DJ Khaled', 'Chris Brown', 'Rick Ross', 'Nicki Minaj', 'Lil Wayne",2012,2lD4LsB3iQVnddkVM2RFAl,51
"Rebelution', 'Jacob Hemphill",2012,2riNcTTfvk9TgfFJkLPxz7,51
"Jimmy Cliff",2012,2Rrkgr8Kd0XGNbilwip6r8,51
"Neeraj Shridhar', 'Kavita Seth",2012,2zZTXtLqCsICzEcztKjn47,51
"Frank Foster",2012,35rnR1gNLlnTB8pDHEHewB,51
"Antonín Dvořák', 'Stefan Veselka",2012,36XWhADD7DpCYfe2EYwgWF,51
"Benjy Wertheimer', 'John De Kadt",2012,3cjOt90cB7acl5BAjkIwJ1,51
"Joey Bada$$', "T'nah Apex"]",2012,3dkLUA4zs07CnhchRuRV6J,51
"Rebelution', 'John Popper",2012,3jddVlOT1QHbpUUKrEZRur,51
"The English Beat",2012,3LUhdkixxrrqv3nfNfkINe,51
Blackalicious,2012,3modItPxv7WPVIuSMLW496,51
"Miss May I",2012,3ORgbqQVR5oj2QlX1nML8l,51
"Melanie Martinez",2012,07vuetHLvR9ezVRq0cJfJn,51
"WALK THE MOON",2012,0B1ir19jaWI1KNDbWbXwEZ,51
"Enrique Iglesias', 'Sammy Adams",2012,0F6RPDtMi519sr7sl2gOVv,51
"El Michels Affair",2012,0FLmR0blAIztjE7YsQpoYc,51
"Tim McGraw",2012,0MT21PlGXvd67TNk3ski6c,51
"The Brothers Bright",2012,0oDZeHlximkFyBB8BmZ3ga,51
"Katy McAllister",2012,0RJmnZ23Usaa07LPUe4mGb,51
"Chief Keef', 'Soulja Boy",2012,0uATCc7skXRKGBYp4FHdBZ,51
"Travis Porter', 'Tyga",2012,163ExVYtJrtdE86Qd5Fw2N,51
"Prince Royce",2012,18MbEK3bfXlTBQZSr74afQ,51
"Joey Bada$$', 'Chuck Strangers",2012,18Y3zi59zjRVUEjUhdApSX,51
"Bethel Music', 'Steffany Gretzinger",2012,1C4p7axHOmDCB5mZIYhuqT,51
"Chiddy Bang', 'Icona Pop",2012,1hPajXXDa8dfTFABNZe2Ri,51
"Fito Olivares y Su Grupo",2012,1jjLhYePEexexawOF6DgzP,51
"Calibre 50",2012,1lH6djMd9eN2xUGQgfyLD9,51
"One Direction",2012,03oZejWqXLbKhhM4iTgShq,50
"Purity Ring",2012,0AVzhaaOaGgdyXJ2orgfwC,50
"George Gershwin', 'Benjamin Grosvenor', 'Royal Liverpool Philharmonic Orchestra', 'James Judd",2012,0g7AZiNDzDuEYOwV27qoXb,50
Crywank,2012,0GwRPApySiOtZjX3KkPrBm,50
"The Game', 'Kendrick Lamar', 'Tank",2012,0ndpJtfKGuGM3pyNwnwSUx,50
"Aperture Science Psychoacoustic Laboratories",2012,0Nrw0vKim2z4dph1jsxvye,50
"Two Door Cinema Club",2012,0Rr8xlOfXa8bezebu0TbVY,50
"Chance the Rapper",2012,0vzyHoZduwzvQTMkKZ2OdU,50
"Lake Street Dive",2012,0wmA7hbNSEGrrNggty5S3k,50
"Zacarias Ferreira",2012,14tdzjrC0rHExDaosbJlfJ,50
"Conjunto Primavera",2012,1e04rRoD90vJp4654XbdjE,50
"Sultan + Shepard', 'Quilla",2012,1E9Vdzjt5VVWfCah9x8mIn,50
"Flume', 'T-Shirt",2012,1iLH4eIX2JISmOqLQb9hDQ,50
"Lucy Rose",2012,1ODA4mZMaoBzT1TbPBW8B1,50
"Kings (MHM)",2012,3TjbpRjtWYHFwigdLMr8Zl,50
Scoundrels,2012,3tjnCI2F64MOrRzi3NgXCA,50
"Chris Travis",2012,40uvia2NjB7fN4hphjoS7u,50
"Zebra Katz', 'Njena Reddd Foxxx",2012,43nVlpDqmKb9tElLkiqXsR,50
"Jeremy Jordan', 'Kara Lindsay",2012,4kin4clo4ALSnwb33SYsdE,50
"ScHoolboy Q",2012,4L3hja5ROnBDN5So4bUEo3,50
"Larry Lovestein & The Velvet Revival",2012,4nRKMlLUK5sLa8lmuEA9iv,50
"Ken Ashcorp",2012,4RVrjlX3Dc7ZsEpJBJyUzc,50
Rapsody,2012,4SnvGQ7wRoFpxPKXmwJJMr,50
"Camille Saint-Saëns', 'Royal Scottish National Orchestra', 'Neeme Järvi",2012,4TZzzWTrTyW8F4FoFFKvec,50
"Doctor P",2012,4uWUyC3hNH036n6sGCWggZ,50
"Sidewalk Prophets",2012,5Jzp2yfmFOYAo7n7ah6kVg,50
"Far East Movement', 'Justin Bieber",2012,5MWx5bkuRauFJenpG1w5wt,50
"Band of Horses",2012,5MYfpFJYm8WNFGssR6H2Oz,50
"Neon Hitch",2012,5OZGoO9wXzpu1JHu3LkJZu,50
"Allen Stone",2012,5pF6yJ6UGGxeOhCkzRliSR,50
"Toby Love",2012,5q9ZLBQHuaQd8juV2MtYzc,50
"Jenni Rivera', 'Lupillo Rivera",2012,641gVAXbKBlyw2HQy2NHjr,50
"Luke Benward",2012,686IBfvmRBy1eFjYLPIJFr,50
"The Real McKenzies",2012,6gXLYsEkqlhe41lWPdBKOx,50
Meshuggah,2012,6NxjhUOm66qaQjeCkUUQ0R,50
"Samuel Hernández",2012,6pPpBCAxCghZF4NtbpwvRO,50
"Matt Borden",2012,6yOca3TgrMSycXn4pNVAdu,50
Tsuyu,2012,70Vbl5WZallZei6vuwVQeX,50
"Motionless In White",2012,79SZRWIbDwQeuGvgsAA0EC,50
"Ab-Soul', 'Danny Brown', 'Jhené Aiko",2012,7fU07zHBVjXu4JVry5oEsX,50
Nonpoint,2012,7nobjDCjkn6Y8UDQFt2mga,50
"Mykko Montana', 'K CAMP",2012,7yORNsKrSxLIV7qqRFySXl,50
"Owl City",2012,1RAseuTkq23YYq5H7z9Byt,50
"Six Market Blvd.",2012,1TSXaIf62MeAtdExEPxDqz,50
"Tech N9ne",2012,25idmXJF6Z8GnFCT5PKgKL,50
Flatsound,2012,2e2SkLuJ6wagZ1WWDuAX7c,50
"Nicki Minaj', 'Cassie",2012,2Gb3ADUtL6eCribC2T7gqX,50
Bedroom,2012,2GTvMc0CnmT48LPTG4zhxh,50
"Barrington Levy",2012,2K4opmyBf45LWNP2ucm7Df,50
"BJ The Chicago Kid",2012,2uujJLrRplaQMkEx8CybZ8,50
"Jack Wall",2012,2Z0TZwuhYNcAoLVb3ZYGWg,50
"Summer Heart",2012,3EA4HwrlLdDJ3b4cX7JfqC,50
"Zedd', 'Ryan Tedder",2012,3Gwq0zKnMWluOEPKh93BeC,50
"Kurupt', 'Blaqthoven', 'BadAss', 'Daz Dillinger",2012,3Q9QGamJUf6y6DU0MJ8jBd,50
"Joey Bada$$",2012,1rZvU5sb2E8LuJTAqEdAiw,49
"Mother Mother",2012,24eBejnVCRxYtfywwB74v5,49
"Ben Harper', 'Jack Johnson",2012,25s9gQB6i58zmOZdgdcTAQ,49
ODESZA,2012,2AkFFLcVLifVGFDOtMaKZl,49
"The Fray",2012,2atYprr9JsQaLynGhrWhld,49
"Phillips, Craig & Dean",2012,2e6Tbu1hiYjUR7kgMIZpkO,49
"The Black Keys",2012,2Gg9tkVjRYoZHhXzBeYyuV,49
"Freddie Gibbs",2012,2hO8mzoi0s0h7hP8o7CNAV,49
"Colt Ford",2012,2JDWDQCzd0K9mI5GEaToA8,49
"Excision', 'Datsik', 'Dirtyphonics",2012,2qWmhNijVdy7cWeDfOnqEl,49
Pouya,2012,2rRxBcQlARhv7xaVqkOiCl,49
"["Lauren O'Connell"]",2012,2tB5sTm4Lb8e6U0dNGuqtz,49
"The Walkmen",2012,3US6iSyLP2uS07gjjU2ZkG,49
"Jonn Hart', 'French Montana",2012,3zl4HPDF1fCoTZnPjHgSsb,49
"Motionless In White', 'Michael Vampire",2012,4VZRzUO6NJp5W3pRWlANXw,49
"Mac Miller', 'Casey Veggies', 'Joey Bada$$",2012,50wicJjTmQSkZ6XluATpCi,49
"Victorious Cast', 'Leon Thomas III', 'Victoria Justice",2012,5FBnmSW9mKMFIT4yg7pnub,49
"Waka Flocka Flame', 'Drake",2012,5ORf8BZMbq4xN9kiumrPcQ,49
"J. Dash",2012,5tqyZmF6uEoTkD6ja7KZjv,49
SoMo,2012,5yZ4WRHEnTlLDppRWmfyaV,49
"ZZ Ward",2012,63tqSZIWPIbNCcOb9A2gHY,49
"Owl City', 'Carly Rae Jepsen",2012,02GjIfCpwttPAikjm5Hwcb,49
Godsmack,2012,02LrmnkHvOcQo6L2RBdfqu,49
"Miracle Musical",2012,0AFydkgl5Creero3gNjqvF,49
"Alan Menken', 'Jack Feldman', 'Jeremy Jordan', 'Ben Fankhauser', 'Kara Lindsay', 'Ryan Breslin', 'Newsies Original Broadway Cast",2012,0anSiC1KeOLZOkDT8UMxTX,49
"Jason Aldean",2012,0B4fFt3yD4kZr7xPdg6cp7,49
"Mumford & Sons",2012,0cBDCol7TFmvpT4A4YpxV3,49
"Zac Brown Band",2012,0lmu66pkaVAVScncgWvGt5,49
"DJ Khaled', 'Kanye West', 'Rick Ross",2012,0n0HybfiBU3YDQNVtWugtm,49
"Nicki Minaj",2012,0UBix9tZesweFgNw76x9Z7,49
SafetySuit,2012,0Zxgbt8MzrgjHnXQT4C2kt,49
"Heartless Bastards",2012,17ZnveSDBpG9QtL7zLJNPy,49
"Modern Baseball",2012,1BCMfxB7baD3UuLv0KCqdS,49
"Meek Mill', 'Rick Ross",2012,1fckqKAI9ug7U1DgQrrOop,49
"Fred Eaglesmith",2012,1mBK8YQS1Rq5CrXryXuh3F,49
"Marconi Union",2012,1Mua0g96hUldJWj00GDsel,49
"Bethel Music', 'Jenn Johnson",2012,6e2JJdBLwfljw9STY6FfmG,49
"Simple Plan', 'Sean Paul",2012,6kcuYyyU2tPxGP3PDVWYJT,49
"Los Invasores De Nuevo León', 'Los Herederos De Nuevo León",2012,6UsGCiKi5RwwosYEsVwQz3,49
"G-Eazy', 'Dj Carnage",2012,6uz0z5oMeC8QWfTHeR5qlF,49
"Mystery Skulls",2012,6Z29f6uaUKnNkBvLfLDR0G,49
"Los Armadillos de la Sierra",2012,73Bs6KFb1omIULTKMqCS1Z,49
"Lindsay Mendez', '35MM: A Musical Exhibition Original Cast",2012,7AHhmlNBa9JZ7y9XgPrt6t,49
"Title Fight",2012,7BJny7nQN5bY4EeGVU3kj6,49
Indeep,2012,7dcs4YfIp7PDDw76rWja2t,49
"Reel Big Fish",2012,7vPLB09s3XNhIM5S5wF1Si,49
Hinder,2012,65jwtnBytda6pB8uUGDM2X,48
"Angel Haze",2012,69jqKUauM2XyKBQ6eOZzB6,48
"El Trono de Mexico",2012,6DZ8QXj5IAhVv3fJ7LUIfr,48
"Odd Future', 'Mike G",2012,6IKThyOvGgxCqU4llnViJg,48
"Anthony Hamilton', 'Elayna Boynton",2012,6KufYdEosLjK6bEKPyz4oA,48
Flyleaf,2012,6MLiQIWMaTaaOB04R1VC0k,48
"Grace Potter & The Nocturnals",2012,6s7sq2Quh4TxHRfdk6eFxk,48
"Pierce The Veil', 'Jason Butler",2012,7bUFAdnKK8CxEWWyzdopo0,48
"Plan B",2012,7d8eGSZucAMNn1stafoey2,48
"Slash', 'Myles Kennedy And The Conspirators",2012,7JJ22vCP45tMhZnAH4Sp1e,48
"Lana Del Rey', 'RAC",2012,7JVNRVPeXFAOdMrxOHNjVv,48
Incubus,2012,7ofK94kTTBZZ5rdZiO1Isu,48
AWOLNATION,2012,7qAWdfgvuDJQlhjppYtAfA,48
"Mac Miller', 'Juicy J",2012,7qjOGctWNfqfWsoVILg5iT,48
"The Oh Hellos",2012,3rhyMywAzKIALXc1uQYB1d,48
"Odd Future', 'Hodgy', 'Domo Genesis', 'Tyler, The Creator",2012,3v7GtykYEMuSg4dQyw4qZb,48
"The Sing Team",2012,40jK6rrM6gR5Bju6EuyP2P,48
"Juan Magán', 'Pitbull', 'El Cata",2012,4hLEorB47NotMkSLCWmh5e,48
"La Dinastía de Tuzantla Michoacán",2012,4Mfepu07REoaF3fxJBtpzi,48
"Los Pescadores Del Rio Conchos",2012,4wR1PmSCcxNMjP9koGWWd8,48
M83,2012,53YYzXe4shE5FF13XBrhGz,48
HELLYEAH,2012,5A7ZY7Ne45YzSCVmQYggkP,48
"Florence + The Machine",2012,5cboXDVjQ26ajNceiv8i45,48
"18 Carat Affair",2012,5HN8zMpfdGzIugErzyS163,48
"Jack Johnson', 'Jake Shimabukuro",2012,5Irp7GSDmBquYrMkBw3fDE,48
"Lecrae', 'Mali Music",2012,5J78rGBrSBCP4ByPxRD11N,48
"Chief Keef', 'King Louie",2012,1VmCcOxARGs9Ybsz2hdTy6,48
Sabaton,2012,1ylAZvYmCfNIZIDQdR0ky0,48
"Sean Paul', 'Alexis Jordan",2012,21ugcKQyclYBZvzmCXsZ9x,48
"The Gaslight Anthem",2012,25Sd73fleKUVPNqITPZkn1,48
"Miike Snow",2012,2egGsu9X7zdNJxU9Kftq6l,48
"The Infamous Stringdusters",2012,2FQSGNFGue5t8M4q0NyB3J,48
"John Maus",2012,2PG26cmJdlT9xNAhdiHaaJ,48
"Jonathan McReynolds",2012,2PUbVZRtKQWwxm6yRBu15O,48
"Grupo Pegasso",2012,2Wd53oIqGVC5Vyd5R96l4J,48
"Banda El Limon",2012,2XBtCwbTe8UDhf83YElXuY,48
"Fiona Apple",2012,2zhOjOH2DvARkRcCvCo7DC,48
"Glass Animals",2012,3gC0JHukQwxtfkOzFiOe39,48
"Hop Along",2012,3MVL733KX2m9G76qPnTttk,48
"Rick Ross",2012,3PxesQpKxcxkZAyeo7yjFI,48
"The Fuzz",2012,03DQO1cC5RzTWRxJLzJCgy,48
"Jack White",2012,07AjyDeE85pDr4Dj8BzgWB,48
"Israel Houghton",2012,0FGTz3d60ejPOHzJi1lxvN,48
Flume,2012,0fnwkQrgavFSaGZaCmjqsY,48
"The Beach Boys",2012,0J7d1ewTZNBtQYEGcONyLg,48
"Nature Sounds",2012,0kStIT9KwDMHaAL8YewhHS,48
"Charles Jenkins & Fellowship Chicago",2012,0oA7qqMEL8R044XA699F00,48
"Lil Ugly Mane",2012,0p0YxDOLc80Xfi5aXoj6xx,48
"Jake Owen', 'Florida Georgia Line",2012,0s77V2jfwyd8Mz5YHFXPJi,48
"Los Rieleros Del Norte",2012,0zHz9rDKzeaKNIw9CI5PjA,48
Anuhea,2012,13Dq0Ed9wyBU7mpoENkaS0,48
"Wale', 'Rick Ross', 'Meek Mill', 'T-Pain",2012,1BvTqJLeB9ZeGU01gFzJbh,48
"Rascal Flatts",2012,1Cy71Rb6aB5EjVYVYvVFIx,48
"Chief Keef', 'Rick Ross",2012,1ebzEASO01sMUoht95hwFz,48
Ne-Yo,2012,1Ejsu5JglwIgrFW7Bt2GuL,48
"El Pelón del Mikrophone', 'Edwin Luna y La Trakalosa de Monterrey', 'Grupo Violento",2012,1FssTKSXO3JLiQc3udfK5I,48
"G-Eazy', 'MOD SUN",2012,1kntApJbCWNPajWjt23eEO,48
"Bella Thorne",2012,1nIDYHvLaZnD5lEf66SH80,48
"The Menzingers",2012,00hgtJwONC7jG6X0GUMXvv,47
"Trey Anastasio",2012,01B4rEXzXvSP7KARcmUIi2,47
"Joey Bada$$', 'PRO ERA', 'Capital Steez', 'CJ Fly', 'Chuck Strangers', 'Dyemond Lewis', 'Nyck Caution', 'Kirk Knight', 'Rokamouth', "T'nah Apex", 'Dessy Hinds",2012,046k0tkM8kI1D1UbmSsIsW,47
"The Dig",2012,046r9OIF1bHuTeZoyk3b6r,47
"Get Scared",2012,07B2bEU1AzIRVmdpYgE2aJ,47
Chairlift,2012,0aqRkWPAL9BGCvvdSiXaE9,47
"Blue Kid",2012,0HsOPviUHT6VVZWhjkAoZm,47
"Andrew Keenan-Bolger', 'Jeremy Jordan",2012,0inNs7YRnhnDKtXSGyB4RT,47
"Brooks & Dunn",2012,0KMzyApR43L4JH9ZMHS1Km,47
"Bumpin Uglies",2012,0S3QfVME0CKWuXCYIG76qm,47
"Josh Abbott Band",2012,0wcDu6p0q2OjbzOltoiRMN,47
"Kelly Rowland', 'Lil Wayne",2012,0WjQu6qf7KlVWAb6JqICYd,47
"Kenny Chesney",2012,13JngJc6J0ykO7Pq0gin35,47
"Framing the Red",2012,13r31HEZ8JGQL36XTE1FMc,47
"Of Monsters and Men",2012,15IWqq4MaJ09ZQZgzcbn4p,47
Papadosio,2012,18buk3oWZf3OnwNeRV6f35,47
"Seven Lions', 'Fiora",2012,1FRFgyPNuqfXIRYlCJ1kwR,47
"Trey Songz",2012,1J36RjF8Mx8Yp2QWvFSPmv,47
"Flume', 'Chet Faker",2012,3seLcPktVz36YMobkDW2Jh,47
"Thomas Rhett",2012,3X33opT0KHbkadEKmBPyPD,47
"Blackberry Smoke",2012,4jKBjyOdVKfmyauxwW8QUs,47
"Omarion', 'Wale",2012,4k3m5jtjErernuKolqKyt2,47
Future,2012,4sX8e5VkqBWA7IIooImSsS,47
"Newsies Original Broadway Cast', 'Tommy Bracco",2012,4x5c7CGCGW9QXCpXwoEB4r,47
STRFKR,2012,4Xmi5NF1gh6ACPO5fX9HbQ,47
"Delta Spirit",2012,4Y3gLYlV5rD3fhirhWKtei,47
"Joey + Rory",2012,54SEsuLm43yxTeFTkSAnk5,47
"Rita Ora",2012,56cQwIA14AQRdyWsu2Abdb,47
"Upon A Burning Body",2012,5M0V9mmSyxDbjgDQ5ktoLV,47
HIM,2012,5OdIePuf9dXmsJmQ98jRMp,47
"Odd Future', 'Domo Genesis', 'Tyler, The Creator",2012,67nRofeeMvysUeO4FxB6tL,47
"Man Overboard",2012,6KkcL4OkeMDy54S9z82xW0,47
"Marvin Winans",2012,6nwCQqMyCjeYVtByOtkZq1,47
"Silversun Pickups",2012,6SxnzAMCqSGCl2olRZuMK4,47
"Robert Glasper Experiment', 'Musiq Soulchild', 'Chrisette Michele",2012,6wIBZCIbbZh6ACDkWC5TX7,47
"Ben Fankhauser', 'Jeremy Jordan', 'Kara Lindsay', 'Lewis Grosso",2012,73wDg7KAIajEsVSA12APvM,47
"Bring It On: The Musical - Original Broadway Cast",2012,76x2S7qF5cw6AuXbuNiehl,47
"Last Dinosaurs",2012,7gAksF3o6XoMUG2cPdmkF6,47
"Atta Boy",2012,1WRxtvHH4GwqOvH0b3HTII,47
"Night Moves",2012,1YCt0tIYzY5zNWAF9HkaqG,47
"Alex Isley",2012,24mo8K6ZzBTB4YBS3OtZ0k,47
"Joey Bada$$', 'CJ Fly",2012,24TUPoKOVqKT1hZHV63FUV,47
"Anita Baker",2012,2931VBrdy0FnvNmjfyRPD9,47
"Sea Wolf",2012,2j9z9hejHzVbcRUyYM7PZ1,47
"Elle Varner",2012,2k9cDkVumJEtoBASCPIiFw,47
Rebelution,2012,2nCdV3LtOn5jVSGAuyKH7k,47
"Anders Osborne",2012,2PlyKOVrH0WYU0hFLrKsVr,47
"Steve Kazee', 'Cristin Milioti', 'Once Ensemble",2012,2rqU6isUjWk7s2y0ZEkmhb,47
"Los Rehenes",2012,34w3qApcKgr0bbpH1U5ikH,47
"Anthony Brown & group therAPy', 'Group Therapy",2012,37PMWc1U9QTGRSh9cKzvDj,47
"Make Them Suffer",2012,3AqydzHbn8KtlKxymfe1fG,47
Wookiefoot,2012,3k3veGWR8xhy8tTnTQndAH,47
"Wiz Khalifa', 'Berner",2012,1q8kj0fpTfdGYgjuJd2UTM,46
Roar,2012,1Tdcb66Gwr5sczO5CJhmPc,46
"Britt Nicole', 'Lecrae",2012,1Vowce2imLRD2QjZl1tULo,46
CHAPPO,2012,229137QCrGaoOBf3IpTxtT,46
"Los Inquietos Del Norte",2012,24F0eVctC6DWwJfN7vJyZS,46
"Clarence Carter",2012,26lWSZtUQvUhTnjqokay5p,46
"Glass Tiger",2012,2G0ioyDyvIT1hu71VePzOL,46
"G-Eazy', 'Johanna Fay",2012,2JrttSXqvhuac7ppgNrnl9,46
"Tyga', 'Nicki Minaj",2012,31VM9uxtem39xmT0dfDiSU,46
"Minnesota', 'Zion I",2012,3KVp3xFBemY9Z4O7vYNfuf,46
"Lil Reese', 'Chief Keef",2012,3WpGt7fhdIDd5ej7xyzbe8,46
