artists,song_id,year,avg_popularity
"Billie Eilish",41zXlQxzTi6cGAjpOXyLYH,2017,82.0000
"Childish Gambino",0wXuerDYiBnERgIpbb3JBR,2016,82.0000
"Hippie Sabotage",7MiZjKawmXTsTNePyTfPyL,2016,82.0000
"Drake', 'WizKid', 'Kyla",1zi7xx7UVEFkmKfv06H8x0,2016,82.0000
"Wiz Khalifa', 'Charlie Puth",2JzZzZUQj3Qff7wapcbKjc,2015,82.0000
"Aaron Smith', 'Krono', 'Luvli",6WkJ2OK163XXS2oARUC9JM,2014,82.0000
"Sam Smith",7795WJLVKJoAyVoOtCWqXN,2014,82.0000
"Ed Sheeran",34gCuhDGsG4bRPIf9bb02f,2014,82.0000
"Sam Smith",5Nm9ERjJZ5oyfXZTECKmRt,2014,82.0000
"J. Cole",62vpWI1CHwFy7tMIcSStl8,2014,82.0000
"Arctic Monkeys",5FVd6KXrgO9B3JPmC8OPst,2013,82.0000
"Bruno Mars",0nJW01T7XtvILxQgC5J7Wh,2012,82.0000
"Macklemore & Ryan Lewis",3bidbhpOYeV4knp8AIu8Xn,2012,82.0000
Train,4HlFJV71xXKIGcU3kRyttv,2010,82.0000
"Lennon Stella', 'Charlie Puth",49dFIRQCQxPWgoH0m38XQ5,2020,81.0000
jxdn,4GUj9MfPPkjpZskxb45uiX,2020,81.0000
"Joel Corry",2ZEq4HT450Ye9IFGPTl9qV,2020,81.0000
"Manuel Turizo",34LI7rwi9H8w2S5KTHnv1M,2020,81.0000
"J Balvin",35KmOEIUqAGn02t7n4qaIr,2020,81.0000
"6ix9ine', 'Nicki Minaj",3dVvWnj4D8JGkKvo6Hucso,2020,81.0000
"Alicia Keys",3FGiFUJRRp5RGikVrs6kig,2020,81.0000
"Tones And I",3FHLkTWV2QvC8J0YhX4muT,2020,81.0000
"Polo G",3JKgcAa7r07ocVWcV8bS0H,2020,81.0000
"Jhay Cortez', 'Anuel AA', 'J Balvin",3qM0vBxIe4VUbK0Z0smuVP,2020,81.0000
Juanfran,52zq2a71SGs3f1vJuv59ui,2020,81.0000
"Cali Y El Dandee', 'Sebastian Yatra",5379uuUPHodsdVhy8pIAAr,2020,81.0000
"Kygo', 'Zak Abel",5Gj1wG8b12VQdEd3hUuSwo,2020,81.0000
Sia,5id3Rqn7SPj1LX4FfY4nGz,2020,81.0000
"Sech', 'Daddy Yankee",5kbps8unnGH4raN5WduZuq,2020,81.0000
"Gunna', 'Roddy Ricch",5LHHKZOwV8XW4LJP2C64mw,2020,81.0000
"The Weeknd",5QO79kh1waicV47BqGRL3g,2020,81.0000
"Anuel AA', 'Enrique Iglesias",2hDe0Ls5mVqs1XJqv7sbcM,2020,81.0000
Joji,2hfoyc7ve6xM4ZEiNIiU1B,2020,81.0000
Halsey,2ufmtcIFdFpuUYBPXK5f67,2020,81.0000
"Lil Tecca', 'Internet Money",7rTzrRdc5UbvLr0gwI1J3E,2020,81.0000
"The Weeknd', 'Doja Cat",0UnTaVkntyh3vqvLEvbpQx,2020,81.0000
"Daddy Yankee', 'Sech",113PlnpZbHd3WIqeYjhZWv,2020,81.0000
"J Balvin",1syf62zw48zu4FrPwMtDHk,2020,81.0000
"Polo G', 'Lil Baby",65jw6GhwQW3Db55PxlPEpS,2020,81.0000
"Princess Nokia",68UU9oaQtMDnh6PRlW842H,2020,81.0000
"Farruko', 'Beéle', 'Natti Natasha', 'Manuel Turizo",6nGM44ZP7vSo0istUW2MOq,2020,81.0000
ITZY,6tCssnvTUREcperDOUTqvA,2020,81.0000
"Billie Eilish",6IRdLKIyS4p7XNiP8r6rsx,2019,81.0000
"ROSALÍA', 'J Balvin', 'El Guincho",2qG5sZ7Si6sdK74qLxedYM,2019,81.0000
"Ant Saunders",2W4yABdLc4Jnds67Poi5Nl,2019,81.0000
Lizzo,3HWzoMvoF3TQfYg4UPszDq,2019,81.0000
"Mustard', 'Migos",3j84U36KvLeXNDPv4t5pI8,2019,81.0000
"Billie Eilish",3XF5xLJHOQQRbWya6hBp7d,2019,81.0000
"Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam",4bTZeO72FwMa6wKOiqoynL,2019,81.0000
"Marshmello', 'Kane Brown",4hPpVbbakQNv8YTHYaOJP4,2019,81.0000
"Ariana Grande",4kV4N9D1iKVxx1KLvtTpjS,2019,81.0000
"Marshmello', 'CHVRCHES",5icOoE6VgqFKohjWWNp0Ac,2019,81.0000
"Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid', 'Wisin', 'Zion",5Id5B3dxJZhPcV9GzgYZZe,2019,81.0000
"Taylor Swift",1dGr1c8CrMLDpV6mPbImSI,2019,81.0000
"Justin Quiles', 'Natti Natasha', 'Farruko', 'Dalex', 'Lenny Tavárez', 'Zion",1ndyl3wJCFs872XZ3ztPk6,2019,81.0000
"ROSALÍA', 'Ozuna",7BlBVFwvbWvcwNcUarQmjk,2019,81.0000
"Martin Garrix', 'Macklemore', 'Fall Out Boy",7Feaw9WAEREY0DUOSXJLOM,2019,81.0000
"Lil Mosey', 'Gunna",7iHHxY2NLlJRAmlAmC4ahQ,2019,81.0000
Maluma,7KbF6AdprOXEEHlsq11Z6d,2019,81.0000
"Lil Nas X",0F7FA14euOIX8KcbEturGH,2019,81.0000
"Riton', 'Oliver Heldens', 'Vula",0qaWEvPkts34WF68r8Dzx9,2019,81.0000
"Sam Feldt', 'RANI",0qc4QlcCxVTGyShurEv1UU,2019,81.0000
Bazzi,0Rx0DJI556Ix5gBny6EWmn,2019,81.0000
"benny blanco', 'Halsey', 'Khalid",0d2iYfpKoM0QCKvcLCkBao,2018,81.0000
"Kodak Black', 'Offset', 'Travis Scott",0FZ4Dmg8jJJAPJnvBIzD9z,2018,81.0000
Drake,0TlLq3lA83rQOYtrqBqSct,2018,81.0000
"George Ezra",4ofwffwvvnbSkrMSCKQDaC,2018,81.0000
"DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B",4w8niZpiMy6qz1mntFA5uM,2018,81.0000
"Travis Scott",27a1mYSG5tYg7dmEjWBcmL,2018,81.0000
Drake,2G7V7zsVDxg1yRsu7Ew9RJ,2018,81.0000
"6ix9ine', 'Nicki Minaj', 'Murda Beatz",2l8nEO0vsTRCRnGqQty6qx,2018,81.0000
"Luke Combs",2rxQMGVafnNaRaXlRMWPde,2018,81.0000
"Morgan Wallen",6foY66mWZN0pSRjZ408c00,2018,81.0000
"Juice WRLD",3oDkdAySo1VQQG0ptV7uwa,2018,81.0000
"Post Malone', 'Ty Dolla $ign",3swc6WTsr7rl9DqQKQA55C,2018,81.0000
"Travis Scott",7lAK3oHbfEnvUQWosrMMpR,2018,81.0000
"A$AP Rocky', 'Skepta",7ycWLEP1GsNjVvcjawXz3z,2018,81.0000
"Morgan Wallen",5MwynWK9s4hlyKHqhkNn4A,2018,81.0000
"Calvin Harris', 'Sam Smith', 'Jessie Reyez",5N5k9nd479b1xpDZ4usjrg,2018,81.0000
"Harry Styles",5Ohxk2dO5COHF1krpoPigN,2017,81.0000
Granular,65rkHetZXO6DQmBh3C2YtW,2017,81.0000
"Frank Ocean",6Nle9hKrkL1wQpwNfEkxjh,2017,81.0000
Future,0VgkVdmE4gld66l8iyGjgx,2017,81.0000
"Jack Stauber",2mlGPkAx4kwF8Df0GlScsC,2017,81.0000
"Ed Sheeran",2RttW7RAu5nOAfq6YFvApB,2017,81.0000
"Dua Lipa",76cy1WJvNGJTj78UqeA5zr,2017,81.0000
XXXTENTACION,7floNISpH8VF4z4459Qo18,2017,81.0000
"Shawn Mendes",7JJmb5XwzOO8jgpou264Ml,2017,81.0000
"Offset', 'Metro Boomin",7sO5G9EABYOXQKNPNiE9NR,2017,81.0000
"French Montana', 'Swae Lee",3B54sVLJ402zGa6Xm4YGNe,2017,81.0000
Khalid,152lZdxL1OR0ZMW6KquMif,2017,81.0000
"Bruno Mars",0KKkJNfGyhkQ5aFogxQAPU,2016,81.0000
"Twenty One Pilots",6i0V12jOa3mr6uu4WYhUBr,2016,81.0000
"Vicetone', 'Tony Igy",3hWfKBt3n7j1xqIy6LA5ve,2016,81.0000
"Twenty One Pilots",2Z8WuEywRWYTKe1NybPQEW,2015,81.0000
"Mark Ronson', 'Bruno Mars",32OlwWuMpZ6b0aN2RZOeMS,2015,81.0000
"Justin Bieber",50kpGaPAhYJ3sGmk6vplg0,2015,81.0000
Avicii,0ct6r3EGTcMLPtrXHDvVjc,2014,81.0000
"Calvin Harris",6YUTL4dYpB9xZO5qExPf05,2014,81.0000
"One Direction",4nVBt6MZDDP6tRVdQTgxJg,2013,81.0000
"The Neighbourhood",2QjOHCTQ1Jl3zawyYOpxh6,2013,81.0000
Grouplove,0GO8y8jQk1PkHzS31d699N,2011,81.0000
"Eminem', 'Rihanna",15JINEqzVMv3SvJTAXAKED,2010,81.0000
"Justin Bieber",16wAOAZ2OkqoIDN7TpChjR,2020,80.0000
"Machine Gun Kelly",1bWEngw5tAF7vWByrf5Oy5,2020,80.0000
"Megan Thee Stallion",1E3VQQWFQAPJkXfYHjqWoI,2020,80.0000
"Tones And I",1qCmZnC1FUpNgOydIzqIPC,2020,80.0000
"G-Eazy', 'Jack Harlow",1Tfxi7N3DW4zvAuVjt9g8X,2020,80.0000
"DaBaby', 'Quavo",5gNOINI5dXZVom2b36LMOd,2020,80.0000
Bazzi,5RsKelNxucrDxgMbZ3vd3W,2020,80.0000
"Playboi Carti",5UusfWUMMLEXLMc1ViNZoe,2020,80.0000
"Justin Bieber', 'Post Malone', 'Clever",2ZlCGeK30BLRNSPC832pNZ,2020,80.0000
"Dua Lipa",39LLxExYz6ewLAcYrzQQyP,2020,80.0000
Maluma,3eJMSq78dDaFb7VvhNFnq6,2020,80.0000
"Lauv', 'LANY",3uc8AGNL0KbvISIrjnfRvN,2020,80.0000
"Anuel AA",6yVkakCN460KOVol9ZazjH,2020,80.0000
"A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna",733c1CWmIGymoQXdp7Us88,2020,80.0000
"The Kid LAROI', 'Lil Tecca",7gVwgc8b3XnO87TpmXXFA5,2020,80.0000
"Anuel AA', 'Tego Calderon",7KKh0ujp8agIiCrkiJhf81,2020,80.0000
"Demi Lovato",2IHLaN6wwYKQ3S24NsQqpA,2020,80.0000
"Bankrol Hayden",2iObjOsy2vpsariW4Y7hQg,2020,80.0000
"Bad Bunny",2n7ohqg1s68ToAHh4u9mcW,2020,80.0000
"Myke Towers",43NqTeL8pgBxKHPMiJKUP5,2020,80.0000
"Martin Garrix', 'Clinton Kane",4RVtBlHFKj51Ipvpfv5ER4,2020,80.0000
"Sebastian Yatra', 'Rauw Alejandro', 'Manuel Turizo",4s45VgkknMFkdiGoUcjxQU,2020,80.0000
"Jhené Aiko', 'H.E.R.",63wx9vdskaXbYxyDx4oJCZ,2020,80.0000
"Migos', 'YoungBoy Never Broke Again",6mtjo5kIHKlboGE84lf1FJ,2020,80.0000
"Lewis Capaldi",60iSKGrGazRzICtMjADNSM,2019,80.0000
Dayglow,64lsIF5pw0sJY0gV5kz0RN,2019,80.0000
"benny blanco', 'Juice WRLD",6cjSh516BbrNUs213jDAGm,2019,80.0000
"Daddy Yankee",6RyaV7owmVU6fzEPE17sF1,2019,80.0000
"Red Velvet",3CYH422oy1cZNoo0GTG1TK,2019,80.0000
"Lil Uzi Vert",3XiNC94b4Tq1xwv70sQJGN,2019,80.0000
"Lunay', 'Daddy Yankee', 'Bad Bunny",1c0hsvHLELX6y8qymnpLKL,2019,80.0000
"Doja Cat",1ghvzmzpx2nnrbx7wtpMgo,2019,80.0000
"SHAED', 'ZAYN",1iQDltZqI7BXnHrFy4Qo1k,2019,80.0000
Khalid,1mpD5Q8IM32I4bF6eCpU74,2019,80.0000
"Camilo', 'Pedro Capó",1nocRtwyNPVtGcIJqfgdzZ,2019,80.0000
"Ir Sais', 'Rauw Alejandro",099tjv6oy2opbpCOA3nBwX,2019,80.0000
"Ed Sheeran', 'Justin Bieber",0hVXuCcriWRGvwMV1r5Yn9,2019,80.0000
"Ava Max",0uUNN1nSoUx1A4fkDCWDQ7,2019,80.0000
"Lil Skies",4ZT9FnbFu1PaBfV3itxiqT,2019,80.0000
"Reik', 'J Balvin', 'Lalo Ebratt",59s0s39NFWScuHDbHytI14,2019,80.0000
"Calvin Harris', "Rag'n'Bone Man"]",5itOtNx0WxtJmi1TQ3RuRd,2019,80.0000
MASN,5LKkteRQ1wWv7XCIEA5F2q,2019,80.0000
"iann dior",5ls62WNKHUUrdF3r1cv83T,2019,80.0000
"Idina Menzel', 'AURORA",3Z0oQ8r78OUaHvGPiDBR3W,2019,80.0000
"Harry Styles",45S5WTQEGOB1VHr1Q4FuPl,2019,80.0000
"Peach Tree Rascals",4ja2gzrNh9VNigzoXfmbwD,2019,80.0000
"Stormzy', 'Burna Boy', 'Ed Sheeran",4QPEwDdOMhY7rNS05mTyMR,2019,80.0000
"Ed Sheeran', 'Khalid",70eFcWOvlMObDhURTqT4Fv,2019,80.0000
"Dalex', 'Rafa Pabön', 'Sech', 'Lenny Tavárez', 'KHEA', 'Cazzu', 'Feid",7g8YaUQABMal0zWe7a2ijz,2019,80.0000
"J Balvin', 'Bad Bunny",25ZAibhr3bdlMCLmubZDVt,2019,80.0000
"Machine Gun Kelly', 'YUNGBLUD', 'Travis Barker",2gTdDMpNxIRFSiu7HutMCg,2019,80.0000
"Gabby Barrett",2Hc4t9N2nt37oO4sF9BynI,2019,80.0000
"Nicky Jam', 'Anuel AA",2pWOMNQJW3g2zmGjP0Vkb0,2019,80.0000
"Lil Tecca', 'Juice WRLD",2WsuSYJNXGKXVYkHPnq2yp,2019,80.0000
"Avicii', 'Aloe Blacc",2x0RZdkZcD8QRI53XT4GI5,2019,80.0000
"Shawn Mendes",2QZ7WLBE8h2y1Y5Fb8RYbH,2018,80.0000
"21 Savage",2t8yVaLvJ0RenpXUIAC52d,2018,80.0000
"Piso 21', 'Micro TDH",059bcIhyc2SBwm6sw2AZzd,2018,80.0000
"Brent Faiyaz",0oufSLnKQDoBFX5mgkDCgR,2018,80.0000
"Bad Bunny', 'Drake",116H0KvKr2Zl4RPuVBruDO,2018,80.0000
Drake,3CA9pLiwRIGtUBiMjbZmRw,2018,80.0000
"Summer Walker', 'Drake",14SaZBTjxlorHJQxXh01Hu,2018,80.0000
Joji,1VGzxJnVQND7Cg5H5wGj14,2018,80.0000
"Sheck Wes",1xzBco0xcoJEDXktl7Jxrr,2018,80.0000
"Lil Baby', 'Drake",6vN77lE9LK6HP2DewaN6HZ,2018,80.0000
"Earth, Wind & Fire",7Cuk8jsPPoNYQWXK9XRFvG,2018,80.0000
Bazzi,7uzmGiiJyRfuViKKK3lVmR,2018,80.0000
"Tyga', 'Offset",5IaHrVsrferBYDm0bDyABy,2018,80.0000
"Ariana Grande",5OCJzvD7sykQEKHH7qAC3C,2018,80.0000
Khalid,5bgwqaRSS3M8WHWruHgSL5,2017,80.0000
"Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt",5Gu0PDLN4YJeW75PpBSg9p,2017,80.0000
Drake,5mCPDVBb16L4XQwDdbRUpz,2017,80.0000
"Logic', 'Alessia Cara', 'Khalid",5tz69p7tJuGPeMGwNTxYuV,2017,80.0000
"Martin Garrix', 'Dua Lipa",3ebXMykcMXOcLeJ9xZ17XH,2017,80.0000
Granular,6H4B9gJD6eQlNoEh8q85pP,2017,80.0000
"Axwell /\ Ingrosso",6h5PAsRni4IRlxWr6uDPTP,2017,80.0000
"Portugal. The Man",6QgjcU0zLnzq5OrUoSZ3OK,2017,80.0000
"Imagine Dragons",6Qn5zhYkTa37e91HC1D7lb,2017,80.0000
"Lil Peep",0S0vWvyZ6Rc79TXkWxT9QA,2017,80.0000
"Lil Uzi Vert",0uxSUdBrJy9Un0EYoBowng,2017,80.0000
"Bebe Rexha', 'Florida Georgia Line",7iDa6hUg2VgEL1o1HjmfBn,2017,80.0000
"Rex Orange County",47Bg6IrMed1GPbxRgwH2aC,2017,80.0000
"Post Malone",5yuShbu70mtHXY0yLzCQLQ,2016,80.0000
Rihanna,5oO3drDxtziYU2H1X23ZIp,2016,80.0000
"The Weeknd', 'Daft Punk",3dhjNA0jGA8vHBQ1VdD6vV,2016,80.0000
DNCE,76hfruVvmfQbw0eYn1nmeC,2016,80.0000
"gnash', "Olivia O'Brien"]",7vRriwrloYVaoAe3a9wJHe,2016,80.0000
"DJ Snake', 'Justin Bieber",0lYBSQXN6rCTvUZvg9S0lU,2016,80.0000
blackbear,6y6jbcPG4Yn3Du4moXaenr,2015,80.0000
"Maroon 5",2iuZJX9X9P0GKaE93xcPjk,2014,80.0000
"Pharrell Williams",60nZcImufyMA1MKQY3dcCH,2014,80.0000
Kodaline,0NlGoUyOJSuSHmngoibVAs,2013,80.0000
"One Direction",4cluDES4hQEUhmXj6TXkSo,2012,80.0000
"P!nk', 'Nate Ruess",1mKXFLRA179hdOWQBwUk9e,2012,80.0000
"Bruno Mars",3w3y8KPTfNeOKPiqUTakBh,2012,80.0000
Kesha,0HPD5WQqrq7wPWR7P7Dw1i,2010,80.0000
"Bruno Mars",7BqBn9nzAq8spo5e7cZ0dJ,2010,80.0000
"Joyner Lucas', 'Will Smith",6WI33r2QRxyxttn3KH0XkC,2020,79.0000
"Imanbek', 'Martin Jensen",73ThEGwF5i9GrsXXGyZBRa,2020,79.0000
"Future', 'YoungBoy Never Broke Again",740kQ8xwSGloumdiKR5Cwz,2020,79.0000
"Anuel AA",7kOf0qHO4Rcwk6QJifZDRJ,2020,79.0000
"Lil Baby', 'Gunna",7KSSdFCBHCfq4KPzz78ghk,2020,79.0000
"Anuel AA",7mcdgAXmb35dakBnfDIv3q,2020,79.0000
"Drake', 'Fivio Foreign', 'Sosa Geek",05aZ9sAU1YXndHv0FMi9iW,2020,79.0000
"Conkarah', 'Shaggy', 'DJ Fle",0dZpw3h6KZhcHec61qwevZ,2020,79.0000
"Don Toliver",0Li1OuXXfi7950ilZUFGkF,2020,79.0000
"Lil Skies', 'Lil Durk",0oH0OIeKJSAT5bdFkbz20A,2020,79.0000
BTS,0ono6UCNVZ1XqOm6j78Blu,2020,79.0000
"DaBaby', 'YoungBoy Never Broke Again",0oT9ElXYSxvnOOagP9efDq,2020,79.0000
"Martin Garrix', 'John Martin",0rohJsT6NWsThpukt0Xxdc,2020,79.0000
"Ali Gatie",0xEW9gPv5wNuS84pXGG3lc,2020,79.0000
"Rauw Alejandro', 'Myke Towers', 'Sky Rompiendo",10u2iOS0r6plfb9GknD7g4,2020,79.0000
"The Kid LAROI",2ImaJZH7XqxrzbQZpYDmol,2020,79.0000
OneRepublic,2K0r5GD5zYlEMx2M7ZMcqG,2020,79.0000
"Lauv', 'BTS",2qG81jL9UIP54uS8gYyP4k,2020,79.0000
blackbear,4yJiXq86uM56uIfIZgE440,2020,79.0000
"Zoe Wees",50Td3qilgs8BLtv8mHyT1t,2020,79.0000
Migos,568OIKgeHyGRD3uWR44JbO,2020,79.0000
"iann dior', 'Machine Gun Kelly', 'Travis Barker",5eU0KDvZVfFl4ehleRwGGF,2020,79.0000
"Future', 'Drake', 'Young Thug",5fHrHoJKfCgBd35zwIBmUK,2020,79.0000
Drake,5H4mXWKcicuLKDn4Jy0sK7,2020,79.0000
"Bankrol Hayden",5KglajBRaDVCtzJnLFc1Zr,2020,79.0000
"Lil Uzi Vert",5raTDhlbxFDnpn89bxArdH,2020,79.0000
"Lil Tjay', 'Fivio Foreign', 'Pop Smoke",3Ddny34bFoYBb8dIGq5lwp,2020,79.0000
"Tory Lanez",1FKFLWFa7fVoftc7UmYhDC,2020,79.0000
"Dua Lipa",1nYeVF5vIBxMxfPoL0SIWg,2020,79.0000
Lauv,1Srt81FTalOhRw7t7l8Yh8,2020,79.0000
"Bad Bunny",1zaDh3qaGSeSmulNyWlUxm,2020,79.0000
"Christian Nodal",5Xitt5a5uLQ1QtYdFxmi9e,2020,79.0000
"Lady Gaga",62hTXlVQacy3pjBW4ntRPl,2020,79.0000
"Camilo', 'Christian Nodal",63Zaf8Rci6eOUPqDQ4fUFx,2020,79.0000
"Morgan Wallen",6FniJZn4agmDtPx1pKZQsa,2020,79.0000
"Lil Baby', '42 Dugg",6gxKUmycQX7uyMwJcweFjp,2020,79.0000
"Natanael Cano",6MOjqs7ngSnZz3J5GZLAfm,2020,79.0000
"Lil Baby",44gRhRi2OhEf7moAUj6MD1,2020,79.0000
XXXTENTACION,4aOOExMBUyxKnEYb39SrTg,2020,79.0000
"Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It",4PklAHGXT5ityno3IA8SKd,2020,79.0000
"Selena Gomez",4QnC1bIaMSfDQvF4XDhV5M,2020,79.0000
"JACKBOYS', 'Pop Smoke', 'Travis Scott",40mjsnRjCpycdUw3xhS20g,2019,79.0000
"Miley Cyrus",44ADyYoY5liaRa3EOAl4uf,2019,79.0000
"Lil Tecca",4e0FYxSROat25pH16zMTZI,2019,79.0000
"Lil Tecca",4guBZjUyrGoHsTahO3IHdj,2019,79.0000
"Alan Walker', 'Sabrina Carpenter', 'Farruko",4n7jnSxVLd8QioibtTDBDq,2019,79.0000
"Billie Eilish",4QIo4oxwzzafcBWkKjDpXY,2019,79.0000
"Lil Nas X', 'DaBaby",4SDgTLDYrJ2UrHbkRkg7MD,2019,79.0000
"Olivia Rodrigo",4Yxc55NX3tAXC2mHRAhtcW,2019,79.0000
"Arcangel', 'Bad Bunny",4z6wo6PJG4Fve45OXK6D9m,2019,79.0000
"Andy Grammer",5A3fPy30SN2wuzrahpcxvV,2019,79.0000
"Natanael Cano",5aJ1M43pinROpwaPnO8KRj,2019,79.0000
"Baby Keem",5FkoSXiJPKTNyYgALRJFhD,2019,79.0000
"Jaymes Young",5kcvBnt6DPX3AMEsCx1qDh,2019,79.0000
Lizzo,0k664IuFwVP557Gnx7RhIl,2019,79.0000
"TOKYO’S REVENGE",0Q2n5yzl2XRqYbV77tZNYp,2019,79.0000
"Billie Eilish",0tMSssfxAL2oV8Vri0mFHE,2019,79.0000
"Sech', 'Ozuna",6Y4PDQv4XjYjHLeLmvyOt0,2019,79.0000
"Young Thug', 'J. Cole', 'Travis Scott",7DcvwMAiqKJQD1rrdfxSDx,2019,79.0000
"Travis Scott', 'ROSALÍA', 'Lil Baby",7h0d2h0fUmzbs7zeFigJPn,2019,79.0000
"Billie Eilish",7qEKqBCD2vE5vIBsrUitpD,2019,79.0000
"J.I the Prince of N.Y",2dzja72gQodveSpguIQGJl,2019,79.0000
"The Chainsmokers', '5 Seconds of Summer",2fVHrSxsQbJUuj9MW9zG1e,2019,79.0000
"Harry Styles",2IOFZdYYkFxEHVz1w34PoL,2019,79.0000
"J Balvin",2rc7BkzO8qepMFAxHtOrXc,2019,79.0000
"Luis Fonsi', 'Daddy Yankee",6habFhsOp2NvshLv26DqMb,2019,79.0000
"MarMar Oso",6HeCk6yewXH7WO4D93eub9,2019,79.0000
"Myke Towers', 'Farruko', 'Arcangel', 'Sech', 'Zion",6K5BsR04ijf3FHNzjbaagD,2019,79.0000
"YoungBoy Never Broke Again",6klLvorLoo1sxvZcjJIY8I,2019,79.0000
24kGoldn,6piAUJJQFD8oHDUr0b7l7q,2019,79.0000
"Mustard', 'NAV', 'Playboi Carti', 'A Boogie Wit da Hoodie",2zjGJ0dChMR0KxBZS15aqo,2019,79.0000
"Lunay', 'Ozuna', 'Anuel AA",37zdqI4r1gswIzczSBkRon,2019,79.0000
"Tiësto', 'Jonas Blue', 'Rita Ora",3M9Apu4OZfylLTFKvgEtKa,2019,79.0000
"Billie Eilish",3Tc57t9l2O8FwQZtQOvPXK,2019,79.0000
"Sech', 'Darell",1Ej96GIBCTvgH7tNX1r3qr,2019,79.0000
"Lil Peep', 'Lil Tracy",1Z8gpnzgTFQKAwmV43iLBB,2019,79.0000
"Kygo', 'Sandro Cavazza",14sOS5L36385FJ3OL8hew4,2018,79.0000
"Jeremy Zucker",18uwL0vNUanqZH0ro2QcOP,2018,79.0000
"girl in red",1BYZxKSf0aTxp8ZFoeyM3d,2018,79.0000
"Ski Mask The Slump God",1ThmUihH9dF8EV08ku5AXN,2018,79.0000
"Doja Cat",1VJwtWR6z7SpZRwipI12be,2018,79.0000
"Trippie Redd', 'Juice WRLD",75lcPkAkUsKWHGBlGM476R,2018,79.0000
"Jeremy Zucker",75ls0gurX68lUmMjE7QcsE,2018,79.0000
"Ellie Goulding', 'Diplo', 'Swae Lee",5JEx7HbmvHQQswJCsoo9rA,2018,79.0000
"Sam Smith",5rFj8OzffT0iggSjcBaeND,2018,79.0000
"Zara Larsson",5tAa8Uaqr4VvA3693mbIhU,2018,79.0000
"Alec Benjamin",4IhKLu7Vk3j2TLmnFPl6To,2018,79.0000
"Trippie Redd",4mHgYpuGHu99Mw69E83CP2,2018,79.0000
"The Chainsmokers', 'Kelsea Ballerini",4NBTZtAt1F13VvlSKe6KTl,2018,79.0000
"Bazzi', 'Camila Cabello",4VUwkH455At9kENOfzTqmF,2018,79.0000
"Bebe Rexha",04ZTP5KsCypmtCmQg5tH9R,2018,79.0000
"Post Malone",32lItqlMi4LBhb4k0BaSaC,2018,79.0000
"Bad Bunny",35wvL50xvKpCHEJPxLOLPI,2018,79.0000
"John Mayer",3bH4HzoZZFq8UpZmI2AMgV,2018,79.0000
"A Boogie Wit da Hoodie",3Ol2xnObFdKV9pmRD2t9x8,2018,79.0000
"Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam",3V8UKqhEK5zBkBb6d6ub8i,2018,79.0000
"Lady Gaga",2rbDhOo9Fh61Bbu23T2qCk,2018,79.0000
Bazzi,5YLHLxoZsodDWjqSgjhBf3,2018,79.0000
"Alan Walker",698ItKASDavgwZ3WjaWjtz,2018,79.0000
"Dennis Lloyd",63SevszngYpZOwf63o61K4,2017,79.0000
"Kendrick Lamar",6HZILIRieu8S0iqY8kIKhj,2017,79.0000
"Avicii', 'Sandro Cavazza",6Pgkp4qUoTmJIPn7ReaGxL,2017,79.0000
"Kendrick Lamar', 'Zacari",6PGoSes0D9eUDeeAafB2As,2017,79.0000
"Rex Orange County",4EpZ4eYuZOwPSSwyqpdHnJ,2017,79.0000
"Luke Combs",6xHI9KjUjYT0FPtGO8Mxa1,2017,79.0000
"Demi Lovato",7gvd8xj4QgPqbQSsn5pV7d,2017,79.0000
"Tyler, The Creator', 'Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,2017,79.0000
"Marshmello', 'Khalid",7vGuf3Y35N4wmASOKLUVVU,2017,79.0000
"Luke Combs",1mMLMZYXkMueg65jRRWG1l,2017,79.0000
"Maggie Lindemann', 'Cheat Codes', 'CADE",1NDxZ7cFAo481dtYWdrUnR,2017,79.0000
"Daniel Caesar', 'H.E.R.",1RMJOxR6GRPsBHL8qeC2ux,2017,79.0000
"Rex Orange County', 'Benny Sings",5EYi2rH4LYs6M21ZLOyQTx,2017,79.0000
"Chord Overstreet",5vjLSffimiIP26QG5WcN2K,2017,79.0000
"Young Thug', 'Future",25oOaleife6E2MIKmFkPvg,2017,79.0000
"21 Savage",2fQrGHiQOvpL9UgPvtYy6G,2017,79.0000
"Ed Sheeran",0afhq8XCExXpqazXczTSve,2017,79.0000
"Shawn Mendes",0AS63m1wHv9n4VVRizK6Hc,2017,79.0000
"Selena Gomez', 'Marshmello",0tBbt8CrmxbjRP0pueQkyU,2017,79.0000
"Calvin Harris', 'Rihanna",0azC730Exh71aQlOt9Zj3y,2016,79.0000
"The Chainsmokers', 'Daya",1i1fxkWeaMmKEB4T7zqbzK,2016,79.0000
"Post Malone",6eT7xZZlB2mwyzJ2sUKG6w,2016,79.0000
